0,-8.27
0.00116,-8.12
0.0026,-8.27
0.00391,-8.86
0.005064,-9
0.006433,-8.41
0.007706,-7.82
0.008981,-7.53
0.010252,-7.38
0.011244,-7.68
0.012336,-8.41
0.013674,-9.3
0.014947,-9.15
0.016309,-8.56
0.017568,-8.41
0.01884,-8.12
0.020123,-7.82
0.021117,-7.97
0.022148,-8.71
0.023535,-9.3
0.024894,-9.45
0.026049,-8.86
0.027445,-7.97
0.028717,-7.53
0.029987,-7.97
0.031394,-9
0.03246,-9.89
0.033571,-10.63
0.034776,-10.63
0.036281,-10.04
0.037525,-8.86
0.038798,-8.12
0.040065,-8.41
0.04143,-9.45
0.042763,-10.33
0.04413,-10.18
0.045377,-9.74
0.046738,-9
0.047918,-8.56
0.048912,-8.41
0.05015,-9
0.051436,-10.48
0.052835,-11.81
0.054184,-11.37
0.055444,-9.74
0.056713,-8.56
0.058104,-8.12
0.059379,-8.27
0.060621,-9.45
0.062003,-10.77
0.063137,-10.92
0.064274,-10.48
0.065544,-9
0.066905,-7.82
0.068059,-7.82
0.069457,-8.41
0.07073,-9.45
0.072105,-10.48
0.073484,-10.77
0.074728,-9.59
0.076128,-8.12
0.077123,-7.08
0.078151,-7.08
0.079546,-7.68
0.080817,-9.3
0.08229,-10.77
0.083671,-11.07
0.084844,-10.18
0.086121,-8.86
0.087422,-7.68
0.088414,-7.38
0.089541,-7.53
0.090933,-8.12
0.092204,-8.86
0.093581,-9.59
0.094845,-10.04
0.096281,-10.48
0.097634,-10.77
0.098987,-10.92
0.1004,-10.48
0.10139,-9.74
0.10245,-9.15
0.10379,-8.71
0.10506,-8.86
0.10646,-9.15
0.10773,-9.45
0.10901,-9.74
0.11029,-9.89
0.11166,-10.04
0.11279,-10.04
0.1139,-10.18
0.11542,-10.77
0.11677,-11.22
0.11815,-11.22
0.11953,-10.33
0.12083,-9.59
0.12219,-9
0.12338,-8.71
0.12474,-8.71
0.12592,-8.71
0.12691,-9.3
0.12829,-10.77
0.12967,-11.96
0.13093,-13.43
0.13231,-12.99
0.1337,-10.77
0.13509,-9.3
0.13625,-8.56
0.13763,-8.71
0.13889,-9.45
0.13999,-10.48
0.14116,-11.07
0.14254,-11.37
0.1439,-10.48
0.14529,-9.74
0.14657,-9.89
0.14807,-11.22
0.14942,-13.28
0.15071,-13.87
0.15209,-13.58
0.15348,-11.22
0.15475,-9.74
0.15613,-10.18
0.15751,-10.63
0.1588,-12.1
0.1599,-14.76
0.16116,-14.76
0.16258,-13.14
0.16402,-11.81
0.16539,-11.07
0.16666,-11.22
0.16807,-12.84
0.16945,-14.32
0.17092,-14.61
0.17231,-12.55
0.1736,-10.63
0.17498,-10.77
0.17624,-11.22
0.17773,-12.4
0.179,-14.76
0.1805,-14.91
0.18188,-13.87
0.18302,-13.28
0.18412,-11.96
0.18541,-11.37
0.18679,-11.07
0.1883,-10.48
0.18971,-11.22
0.19094,-12.99
0.19233,-12.69
0.19382,-11.37
0.19522,-10.77
0.19657,-10.48
0.19807,-10.33
0.19945,-11.37
0.20062,-11.81
0.202,-10.63
0.20339,-10.04
0.20475,-9.59
0.20575,-8.86
0.20675,-9.3
0.20828,-10.33
0.20966,-10.92
0.21094,-11.66
0.21233,-11.96
0.21382,-10.92
0.21521,-10.18
0.21646,-10.04
0.21784,-10.04
0.21922,-11.66
