0,-25.09
0.00142,-30.41
0.002827,-26.72
0.004216,-22.29
0.005546,-16.83
0.006872,-18.01
0.008375,-21.11
0.009761,-23.03
0.011265,-21.84
0.013307,-21.25
0.014571,-20.66
0.015954,-18.75
0.017333,-17.56
0.018838,-17.42
0.020224,-18.89
0.021551,-19.78
0.022978,-19.48
0.02437,-19.63
0.02576,-20.37
0.027146,-23.91
0.028592,-30.85
0.02992,-27.01
0.031303,-22.88
0.032603,-23.03
0.034104,-22.73
0.035488,-23.32
0.037556,-24.94
0.038878,-24.06
0.040261,-23.62
0.041734,-22.58
0.043067,-21.99
0.04457,-21.55
0.04595,-20.52
0.047277,-20.07
0.048663,-19.19
0.04999,-19.04
0.051436,-19.93
0.052855,-17.86
0.054242,-16.09
0.055573,-18.01
0.057017,-21.25
0.058399,-26.42
0.059725,-32.32
0.061227,-28.34
0.063322,-24.35
0.064611,-20.96
0.065945,-21.84
0.06746,-21.4
0.068846,-18.6
0.070229,-18.01
0.071496,-19.34
0.072922,-23.47
0.074367,-26.72
0.075693,-27.01
0.077194,-29.82
0.078578,-28.49
0.079963,-21.25
0.081284,-18.89
0.082642,-20.66
0.084145,-24.94
0.086215,-25.98
0.087534,-22.14
0.088918,-19.78
0.090188,-18.3
0.091735,-17.42
0.093074,-18.15
0.094576,-21.55
0.095965,-25.09
0.09724,-26.27
0.098625,-23.62
0.10001,-23.47
0.10146,-25.98
0.10281,-27.01
0.10426,-23.91
0.10558,-16.53
0.10702,-16.24
0.10841,-18.15
0.10973,-19.34
0.11123,-22.58
0.11334,-25.24
0.1146,-21.99
0.11599,-18.6
0.11749,-17.27
0.11887,-18.01
0.12019,-21.25
0.12152,-23.62
0.12288,-21.55
0.12438,-20.96
0.12577,-21.7
0.12721,-20.81
0.1286,-19.19
0.12986,-21.25
0.13125,-21.99
0.13267,-20.37
0.13413,-20.96
0.13619,-23.91
0.13751,-24.94
0.13889,-23.32
0.14034,-22.88
0.14176,-22.73
0.1431,-19.78
0.14463,-18.45
0.146,-17.71
0.14727,-16.53
0.14866,-16.97
0.1501,-18.6
0.15143,-18.3
0.15282,-18.6
0.15426,-19.63
0.15565,-17.86
0.15703,-18.01
0.15839,-16.53
0.1599,-15.65
0.16128,-16.38
0.16333,-17.86
0.1646,-17.86
0.16598,-18.01
0.16748,-18.45
0.16887,-18.6
0.17019,-18.3
0.17152,-17.71
0.17288,-18.89
0.17439,-20.66
0.17572,-21.99
0.17722,-20.07
0.17854,-16.83
0.17992,-18.45
0.18124,-21.25
0.18276,-23.91
0.18415,-26.13
0.18553,-26.27
0.18692,-25.68
0.18893,-20.96
0.19025,-18.15
0.19157,-19.48
0.19298,-21.11
0.19437,-24.8
0.19575,-27.31
0.19725,-25.68
0.19858,-23.47
0.19996,-22.29
0.20135,-20.07
0.2027,-20.37
0.20403,-23.76
0.20541,-26.42
0.2068,-25.39
0.20818,-26.42
0.20951,-23.47
0.21095,-19.48
0.21236,-17.42
0.21369,-16.38
0.21508,-15.94
0.21646,-18.89
0.21778,-20.81
0.21916,-21.55
0.22054,-21.99
0.2219,-20.66
0.22329,-18.6
0.22479,-16.38
0.22616,-15.2
0.22754,-16.68
0.22893,-18.75
0.23093,-18.75
0.23225,-19.04
0.23364,-18.75
0.23508,-20.07
0.23646,-24.35
0.23779,-27.75
0.23917,-31.29
0.2405,-24.65
0.24192,-18.01
0.24331,-15.5
0.24469,-15.5
0.24596,-16.97
0.24734,-20.07
0.24879,-22.73
0.25017,-27.01
0.25156,-25.83
0.25292,-20.52
0.25424,-16.53
0.25562,-16.68
0.25701,-17.56
0.25839,-17.42
0.25978,-17.71
0.26189,-18.89
0.26315,-19.93
0.26453,-17.86
0.26586,-17.71
0.26724,-17.42
0.26863,-17.56
0.27013,-18.15
0.27151,-16.83
0.27286,-15.94
0.27424,-17.27
0.27562,-17.42
0.27698,-18.45
0.27837,-19.34
0.27967,-17.71
0.28105,-15.65
0.28242,-14.17
0.28387,-14.61
0.28526,-16.09
0.28658,-17.71
0.28796,-19.19
0.28937,-19.19
0.29083,-19.04
0.29213,-19.04
0.29346,-15.94
0.29479,-15.79
0.29617,-17.71
0.29767,-18.01
0.29905,-17.71
0.30038,-16.83
0.3018,-17.42
0.30381,-17.42
0.30514,-16.97
0.30646,-17.71
0.30785,-20.22
0.30924,-21.25
0.31062,-16.53
0.31215,-13.87
0.31348,-13.14
0.31487,-13.87
0.31619,-14.46
0.31758,-13.87
0.31891,-13.87
0.32029,-15.5
0.32177,-19.63
0.32309,-19.19
0.32448,-17.71
0.32593,-17.71
0.32725,-17.56
0.32867,-16.97
0.33005,-16.24
0.33155,-16.68
0.33292,-18.15
0.33499,-19.19
0.33625,-19.04
0.33763,-17.71
0.33913,-16.38
0.34052,-15.5
0.34188,-14.76
0.34316,-15.5
0.34454,-16.83
0.34599,-17.56
0.34737,-18.45
0.34885,-17.56
0.35025,-16.68
0.35152,-15.79
0.35294,-15.2
0.35427,-14.91
0.35577,-16.53
0.35784,-19.48
0.35916,-21.55
0.36049,-20.37
0.36202,-17.71
0.36335,-16.83
0.36473,-17.12
0.36618,-17.42
0.36756,-18.15
0.36894,-18.15
0.37033,-18.89
0.37174,-19.04
0.37313,-18.15
0.37452,-17.12
0.37584,-16.24
0.37723,-16.97
0.37866,-18.01
0.38005,-18.89
0.38155,-19.19
0.38359,-19.04
0.38479,-18.15
0.38623,-16.97
0.38762,-16.24
0.38912,-17.71
0.39051,-19.19
0.39186,-20.22
0.3932,-21.7
0.3947,-20.66
0.39603,-20.07
0.39735,-18.3
0.3988,-16.68
0.40018,-16.68
0.40156,-16.97
0.40291,-16.97
0.40442,-17.56
0.4058,-18.3
0.40786,-19.48
0.40913,-20.52
0.41051,-20.22
0.41204,-19.48
0.41337,-21.4
0.41482,-23.17
0.4162,-21.11
0.41747,-19.78
0.41892,-20.07
0.4203,-20.66
0.42177,-19.04
0.4231,-17.27
0.42449,-16.24
0.42581,-18.6
0.42719,-20.66
0.42869,-20.37
0.43075,-18.15
0.4321,-16.68
0.43337,-16.53
0.43488,-17.12
0.43624,-17.71
0.43763,-16.97
0.43913,-15.94
0.44046,-16.38
0.44182,-17.56
0.44321,-18.75
0.4446,-19.19
0.44599,-19.78
0.44743,-20.07
0.44882,-19.48
0.45021,-15.79
0.45152,-16.24
0.45294,-17.27
0.45444,-18.75
0.4565,-20.22
0.45777,-20.52
0.45915,-20.07
0.46048,-18.89
0.46203,-17.71
0.46336,-17.42
0.46476,-18.01
0.46615,-16.83
0.46759,-15.35
0.46892,-14.91
0.47031,-16.38
0.47178,-19.04
0.47311,-19.34
0.47449,-17.27
0.47588,-17.42
0.47732,-19.48
0.47871,-20.07
0.48071,-18.75
0.48212,-17.86
0.48345,-18.45
0.48489,-19.63
0.48628,-19.48
0.48778,-17.71
0.48917,-16.38
0.49049,-16.09
0.49184,-16.68
0.49317,-18.75
0.49462,-21.11
0.49601,-21.84
0.49751,-20.81
0.49883,-20.07
0.50017,-20.52
0.50156,-22.14
0.50291,-23.62
0.50441,-20.37
0.50648,-17.56
0.50775,-16.97
0.50913,-18.75
0.51051,-22.29
0.51205,-18.75
0.51338,-16.09
0.51476,-16.09
0.51609,-17.71
0.51759,-19.19
0.51892,-19.78
0.52036,-18.6
0.5218,-17.86
0.52313,-17.42
0.52445,-18.45
0.52583,-22.73
0.52733,-28.19
0.52934,-27.75
0.53072,-24.35
0.53213,-22.88
0.53345,-22.58
0.53489,-21.55
0.53627,-19.04
0.53778,-18.01
0.53916,-21.4
0.54043,-30.41
0.54185,-25.83
0.54317,-20.52
0.54462,-19.04
0.546,-19.04
0.54744,-19.19
0.54883,-21.84
0.55021,-19.19
0.55159,-17.27
0.55294,-18.45
0.55444,-20.66
0.55651,-24.35
0.55778,-29.52
0.55916,-27.01
0.56067,-22.58
0.56202,-18.6
0.56341,-17.27
0.56468,-19.78
0.56608,-23.17
0.56758,-23.76
0.56891,-32.03
0.57041,-30.11
0.57182,-24.94
0.57309,-22.44
0.57441,-21.55
0.5758,-21.25
0.5773,-21.7
0.57936,-22.58
0.58074,-20.22
0.58211,-18.75
0.5835,-19.63
0.58489,-21.84
0.58627,-21.7
0.58777,-19.48
0.58916,-18.89
0.59042,-23.32
0.59184,-27.6
0.5933,-30.41
0.59463,-28.04
0.59602,-24.35
0.59746,-19.63
0.59885,-20.22
0.60017,-27.45
0.60155,-29.08
0.60309,-25.98
0.60447,-24.06
0.60647,-24.94
0.6078,-26.42
0.60918,-27.31
0.61068,-27.31
0.61204,-24.94
0.61349,-22.44
0.61481,-19.93
0.61614,-17.86
0.61758,-19.48
0.61897,-23.91
0.62042,-25.24
0.62177,-23.03
0.62322,-21.25
0.6246,-23.47
0.62587,-26.57
0.62731,-21.11
0.62869,-19.48
0.6302,-19.04
0.63229,-19.34
0.63356,-19.93
0.63489,-20.96
0.63627,-21.4
0.63778,-20.37
0.63916,-21.99
0.64043,-26.72
0.64185,-34.54
0.64335,-28.19
0.64462,-23.47
0.64601,-22.73
0.64751,-24.21
0.64884,-23.76
0.65022,-21.84
0.6516,-20.81
0.65307,-21.7
0.65445,-23.32
0.65651,-29.22
0.65783,-30.85
0.65916,-25.39
0.66066,-28.93
0.66207,-22.44
0.66351,-19.63
0.6649,-21.25
0.66623,-25.68
0.66762,-25.53
0.66894,-21.7
0.67039,-20.66
0.6718,-20.52
0.67319,-21.7
0.67457,-24.35
0.67596,-29.82
0.67734,-25.39
0.67872,-20.07
0.68022,-19.34
0.6823,-19.78
0.68351,-20.07
0.68489,-21.11
0.6864,-24.06
0.68778,-25.53
0.68917,-26.27
0.69061,-27.45
0.69191,-30.85
0.69336,-30.7
0.69474,-26.27
0.69613,-24.5
0.69751,-25.24
0.69889,-24.21
0.70028,-22.14
